date,domain,total_comments
2022-05-07,ozon,125
2022-05-07,wildberries,0
2022-05-08,aliexpress,0
2022-05-08,megamrkt,86
2022-05-08,ozon,105
2022-05-08,wildberries,0
2022-05-09,ozon,66
2022-05-09,wildberries,0
2022-05-10,aliexpress,0
2022-05-10,megamrkt,171
2022-05-10,ozon,128
2022-05-10,wildberries,0
2022-05-11,aliexpress,0
2022-05-11,megamrkt,119
2022-05-11,ozon,46
2022-05-11,wildberries,0
2022-05-11,yandex.market,82
2022-05-12,aliexpress,0
2022-05-12,megamrkt,160
2022-05-12,ozon,189
2022-05-12,wildberries,0
2022-05-12,yandex.market,65
2022-05-13,aliexpress,0
2022-05-13,megamrkt,125
2022-05-13,ozon,34
2022-05-13,wildberries,0
2022-05-13,yandex.market,61
2022-05-14,aliexpress,0
2022-05-14,megamrkt,84
2022-05-14,ozon,86
2022-05-14,wildberries,0
2022-05-15,aliexpress,0
2022-05-15,megamrkt,123
2022-05-15,ozon,117
2022-05-15,wildberries,0
2022-05-16,aliexpress,0
2022-05-16,megamrkt,126
2022-05-16,ozon,94
2022-05-16,wildberries,0
2022-05-16,yandex.market,28
2022-05-17,aliexpress,0
2022-05-17,megamrkt,202
2022-05-17,ozon,138
2022-05-17,wildberries,0
2022-05-17,yandex.market,38
2022-05-18,aliexpress,0
2022-05-18,megamrkt,129
2022-05-18,ozon,41
2022-05-18,wildberries,0
2022-05-19,aliexpress,0
2022-05-19,megamrkt,120
2022-05-19,ozon,121
2022-05-19,wildberries,0
2022-05-19,yandex.market,46
2022-05-20,aliexpress,0
2022-05-20,megamrkt,166
2022-05-20,ozon,49
2022-05-20,wildberries,0
2022-05-21,aliexpress,0
2022-05-21,megamrkt,154
2022-05-21,ozon,44
2022-05-21,wildberries,0
2022-05-22,aliexpress,0
2022-05-22,megamrkt,125
2022-05-22,ozon,36
2022-05-22,wildberries,0
2022-05-22,yandex.market,25
2022-05-23,aliexpress,0
2022-05-23,megamrkt,171
2022-05-23,ozon,64
2022-05-23,wildberries,0
2022-05-24,aliexpress,0
2022-05-24,megamrkt,139
2022-05-24,ozon,91
2022-05-24,wildberries,0
2022-05-24,yandex.market,25
2022-05-25,aliexpress,0
2022-05-25,megamrkt,126
2022-05-25,ozon,72
2022-05-25,wildberries,0
2022-05-26,aliexpress,0
2022-05-26,megamrkt,129
2022-05-26,ozon,77
2022-05-26,wildberries,0
2022-05-26,yandex.market,26
2022-05-27,aliexpress,0
2022-05-27,megamrkt,160
2022-05-27,ozon,71
2022-05-27,wildberries,0
2022-05-27,yandex.market,58
2022-05-28,aliexpress,0
2022-05-28,megamrkt,163
2022-05-28,ozon,38
2022-05-28,wildberries,0
2022-05-29,aliexpress,0
2022-05-29,megamrkt,122
2022-05-29,ozon,120
2022-05-29,wildberries,0
2022-05-30,aliexpress,97
2022-05-30,megamrkt,165
2022-05-30,ozon,48
2022-05-30,wildberries,0
2022-05-30,yandex.market,21
2022-05-31,aliexpress,50
2022-05-31,megamrkt,82
2022-05-31,ozon,107
2022-05-31,wildberries,0
2022-05-31,yandex.market,85
2022-06-01,aliexpress,0
2022-06-01,megamrkt,197
2022-06-01,ozon,81
2022-06-01,wildberries,0
2022-06-02,aliexpress,0
2022-06-02,megamrkt,122
2022-06-02,ozon,127
2022-06-02,wildberries,0
2022-06-03,aliexpress,19
2022-06-03,megamrkt,123
2022-06-03,ozon,115
2022-06-03,wildberries,0
2022-06-03,yandex.market,111
2022-06-04,aliexpress,1
2022-06-04,megamrkt,120
2022-06-04,ozon,122
2022-06-04,wildberries,0
2022-06-05,aliexpress,1
2022-06-05,megamrkt,126
2022-06-05,ozon,75
2022-06-05,wildberries,0
2022-06-06,aliexpress,2
2022-06-06,megamrkt,202
2022-06-06,ozon,42
2022-06-06,wildberries,0
2022-06-07,aliexpress,7
2022-06-07,megamrkt,162
2022-06-07,ozon,136
2022-06-07,wildberries,0
2022-06-07,yandex.market,13
2022-06-08,aliexpress,75
2022-06-08,megamrkt,160
2022-06-08,ozon,68
2022-06-08,wildberries,0
2022-06-08,yandex.market,31
2022-06-09,aliexpress,5
2022-06-09,megamrkt,160
2022-06-09,ozon,75
2022-06-09,wildberries,0
2022-06-09,yandex.market,105
2022-06-10,aliexpress,36
2022-06-10,megamrkt,165
2022-06-10,ozon,179
2022-06-10,wildberries,0
2022-06-10,yandex.market,157
2022-06-11,aliexpress,0
2022-06-11,megamrkt,167
2022-06-11,ozon,173
2022-06-11,wildberries,0
2022-06-12,aliexpress,0
2022-06-12,megamrkt,160
2022-06-12,ozon,95
2022-06-12,wildberries,0
2022-06-13,megamrkt,161
2022-06-13,ozon,138
2022-06-13,wildberries,0
2022-06-14,aliexpress,0
2022-06-14,megamrkt,162
2022-06-14,ozon,105
2022-06-14,wildberries,0
2022-06-15,aliexpress,0
2022-06-15,megamrkt,222
2022-06-15,ozon,130
2022-06-15,wildberries,0
2022-06-15,yandex.market,69
2022-06-16,megamrkt,201
2022-06-16,ozon,103
2022-06-16,wildberries,0
2022-06-17,aliexpress,0
2022-06-17,megamrkt,160
2022-06-17,ozon,127
2022-06-17,wildberries,0
2022-06-18,aliexpress,0
2022-06-18,megamrkt,180
2022-06-18,ozon,50
2022-06-18,wildberries,0
2022-06-19,aliexpress,0
2022-06-19,megamrkt,187
2022-06-19,ozon,74
2022-06-19,wildberries,0
2022-06-20,aliexpress,0
2022-06-20,megamrkt,185
2022-06-20,ozon,179
2022-06-20,wildberries,0
2022-06-21,aliexpress,0
2022-06-21,megamrkt,211
2022-06-21,ozon,282
2022-06-21,wildberries,0
2022-06-21,yandex.market,64
2022-06-22,aliexpress,0
2022-06-22,megamrkt,210
2022-06-22,ozon,222
2022-06-22,wildberries,0
2022-06-22,yandex.market,39
2022-06-23,aliexpress,0
2022-06-23,megamrkt,169
2022-06-23,ozon,151
2022-06-23,wildberries,0
2022-06-23,yandex.market,70
2022-06-24,aliexpress,0
2022-06-24,megamrkt,224
2022-06-24,ozon,223
2022-06-24,wildberries,0
2022-06-24,yandex.market,159
2022-06-25,aliexpress,0
2022-06-25,megamrkt,190
2022-06-25,ozon,195
2022-06-25,wildberries,0
2022-06-26,aliexpress,0
2022-06-26,megamrkt,130
2022-06-26,ozon,115
2022-06-26,wildberries,0
2022-06-27,aliexpress,0
2022-06-27,megamrkt,162
2022-06-27,ozon,216
2022-06-27,wildberries,0
2022-06-28,aliexpress,0
2022-06-28,megamrkt,160
2022-06-28,ozon,137
2022-06-28,wildberries,0
2022-06-29,aliexpress,0
2022-06-29,megamrkt,169
2022-06-29,ozon,266
2022-06-29,wildberries,0
2022-06-30,aliexpress,0
2022-06-30,megamrkt,144
2022-06-30,ozon,174
2022-06-30,wildberries,0
2022-06-30,yandex.market,39
2022-07-01,aliexpress,0
2022-07-01,megamrkt,138
2022-07-01,ozon,296
2022-07-01,wildberries,0
2022-07-01,yandex.market,13
2022-07-02,aliexpress,0
2022-07-02,megamrkt,160
2022-07-02,ozon,45
2022-07-02,wildberries,0
2022-07-02,yandex.market,49
2022-07-03,aliexpress,0
2022-07-03,megamrkt,145
2022-07-03,ozon,144
2022-07-03,wildberries,0
2022-07-04,aliexpress,0
2022-07-04,megamrkt,170
2022-07-04,ozon,83
2022-07-04,wildberries,0
2022-07-04,yandex.market,47
2022-07-05,aliexpress,0
2022-07-05,megamrkt,180
2022-07-05,ozon,107
2022-07-05,wildberries,0
2022-07-06,aliexpress,0
2022-07-06,megamrkt,161
2022-07-06,ozon,69
2022-07-06,wildberries,0
2022-07-06,yandex.market,41
2022-07-07,aliexpress,0
2022-07-07,megamrkt,168
2022-07-07,ozon,99
2022-07-07,wildberries,0
2022-07-07,yandex.market,52
2022-07-08,aliexpress,0
2022-07-08,megamrkt,169
2022-07-08,ozon,44
2022-07-08,wildberries,0
2022-07-09,aliexpress,0
2022-07-09,megamrkt,160
2022-07-09,ozon,58
2022-07-09,wildberries,0
2022-07-10,aliexpress,0
2022-07-10,megamrkt,197
2022-07-10,ozon,27
2022-07-10,wildberries,0
2022-07-11,aliexpress,0
2022-07-11,megamrkt,175
2022-07-11,ozon,92
2022-07-11,wildberries,0
2022-07-11,yandex.market,88
2022-07-12,aliexpress,0
2022-07-12,megamrkt,177
2022-07-12,ozon,59
2022-07-12,wildberries,0
2022-07-13,aliexpress,0
2022-07-13,megamrkt,223
2022-07-13,ozon,106
2022-07-13,wildberries,0
2022-07-14,aliexpress,0
2022-07-14,megamrkt,205
2022-07-14,ozon,89
2022-07-14,wildberries,0
2022-07-15,aliexpress,0
2022-07-15,megamrkt,206
2022-07-15,ozon,73
2022-07-15,wildberries,0
2022-07-16,aliexpress,0
2022-07-16,megamrkt,259
2022-07-16,ozon,41
2022-07-16,wildberries,0
2022-07-16,yandex.market,87
2022-07-17,aliexpress,0
2022-07-17,megamrkt,194
2022-07-17,ozon,73
2022-07-17,wildberries,0
2022-07-18,aliexpress,0
2022-07-18,megamrkt,221
2022-07-18,ozon,70
2022-07-18,wildberries,0
2022-07-18,yandex.market,72
2022-07-19,aliexpress,0
2022-07-19,megamrkt,218
2022-07-19,ozon,54
2022-07-19,wildberries,0
2022-07-20,aliexpress,0
2022-07-20,megamrkt,208
2022-07-20,ozon,73
2022-07-20,wildberries,0
2022-07-20,yandex.market,46
2022-07-21,aliexpress,49
2022-07-21,megamrkt,161
2022-07-21,ozon,70
2022-07-21,wildberries,0
2022-07-21,yandex.market,93
2022-07-22,aliexpress,0
2022-07-22,megamrkt,168
2022-07-22,ozon,113
2022-07-22,wildberries,0
2022-07-23,aliexpress,0
2022-07-23,megamrkt,161
2022-07-23,ozon,85
2022-07-23,wildberries,0
2022-07-24,aliexpress,0
2022-07-24,megamrkt,157
2022-07-24,ozon,54
2022-07-24,wildberries,0
2022-07-25,aliexpress,0
2022-07-25,megamrkt,146
2022-07-25,ozon,149
2022-07-25,wildberries,0
2022-07-25,yandex.market,35
2022-07-26,aliexpress,0
2022-07-26,megamrkt,120
2022-07-26,ozon,159
2022-07-26,wildberries,0
2022-07-27,aliexpress,0
2022-07-27,megamrkt,164
2022-07-27,ozon,212
2022-07-27,wildberries,0
2022-07-27,yandex.market,141
2022-07-28,aliexpress,0
2022-07-28,megamrkt,198
2022-07-28,ozon,36
2022-07-28,wildberries,0
2022-07-29,aliexpress,0
2022-07-29,megamrkt,160
2022-07-29,ozon,45
2022-07-29,wildberries,0
2022-07-29,yandex.market,88
2022-07-30,aliexpress,0
2022-07-30,megamrkt,198
2022-07-30,ozon,16
2022-07-30,wildberries,0
2022-07-30,yandex.market,27
2022-07-31,aliexpress,0
2022-07-31,megamrkt,163
2022-07-31,ozon,111
2022-07-31,wildberries,0
2022-07-31,yandex.market,14
2022-08-01,aliexpress,0
2022-08-01,megamrkt,166
2022-08-01,ozon,184
2022-08-01,wildberries,0
2022-08-01,yandex.market,41
2022-08-02,aliexpress,0
2022-08-02,megamrkt,209
2022-08-02,ozon,128
2022-08-02,wildberries,0
2022-08-03,aliexpress,0
2022-08-03,megamrkt,118
2022-08-03,ozon,471
2022-08-03,wildberries,0
2022-08-04,aliexpress,0
2022-08-04,megamrkt,167
2022-08-04,ozon,250
2022-08-04,wildberries,0
2022-08-04,yandex.market,36
2022-08-05,aliexpress,0
2022-08-05,megamrkt,159
2022-08-05,wildberries,0
2022-08-05,yandex.market,51
2022-08-06,aliexpress,0
2022-08-06,megamrkt,123
2022-08-06,wildberries,0
2022-08-07,aliexpress,0
2022-08-07,megamrkt,163
2022-08-07,wildberries,0
2022-08-07,yandex.market,224
2022-08-08,aliexpress,0
2022-08-08,megamrkt,164
2022-08-08,ozon,72
2022-08-08,wildberries,0
2022-08-08,yandex.market,43
2022-08-09,aliexpress,0
2022-08-09,megamrkt,227
2022-08-09,ozon,104
2022-08-09,wildberries,0
2022-08-09,yandex.market,132
2022-08-10,aliexpress,0
2022-08-10,megamrkt,210
2022-08-10,ozon,44
2022-08-10,wildberries,0
2022-08-11,aliexpress,0
2022-08-11,megamrkt,160
2022-08-11,ozon,84
2022-08-11,wildberries,0
2022-08-11,yandex.market,149
2022-08-12,aliexpress,0
2022-08-12,megamrkt,159
2022-08-12,ozon,71
2022-08-12,wildberries,0
2022-08-13,aliexpress,0
2022-08-13,megamrkt,200
2022-08-13,ozon,42
2022-08-13,wildberries,0
2022-08-14,aliexpress,0
2022-08-14,megamrkt,203
2022-08-14,ozon,60
2022-08-14,wildberries,0
2022-08-15,aliexpress,0
2022-08-15,megamrkt,161
2022-08-15,ozon,154
2022-08-15,wildberries,0
2022-08-16,aliexpress,0
2022-08-16,megamrkt,201
2022-08-16,ozon,74
2022-08-16,wildberries,0
2022-08-17,aliexpress,0
2022-08-17,megamrkt,160
2022-08-17,ozon,271
2022-08-17,wildberries,0
2022-08-17,yandex.market,22
2022-08-18,aliexpress,0
2022-08-18,megamrkt,162
2022-08-18,ozon,131
2022-08-18,wildberries,0
2022-08-18,yandex.market,74
2022-08-19,aliexpress,0
2022-08-19,megamrkt,161
2022-08-19,ozon,66
2022-08-19,wildberries,0
2022-08-20,aliexpress,0
2022-08-20,megamrkt,198
2022-08-20,ozon,160
2022-08-20,wildberries,0
2022-08-20,yandex.market,40
2022-08-21,aliexpress,0
2022-08-21,megamrkt,159
2022-08-21,ozon,142
2022-08-21,wildberries,0
2022-08-22,aliexpress,0
2022-08-22,megamrkt,162
2022-08-22,ozon,204
2022-08-22,wildberries,0
2022-08-22,yandex.market,56
2022-08-23,aliexpress,0
2022-08-23,megamrkt,203
2022-08-23,ozon,217
2022-08-23,wildberries,0
2022-08-23,yandex.market,134
2022-08-24,aliexpress,0
2022-08-24,megamrkt,200
2022-08-24,ozon,151
2022-08-24,wildberries,0
2022-08-25,aliexpress,0
2022-08-25,megamrkt,209
2022-08-25,ozon,121
2022-08-25,wildberries,0
2022-08-26,aliexpress,0
2022-08-26,megamrkt,238
2022-08-26,ozon,269
2022-08-26,wildberries,0
2022-08-26,yandex.market,25
2022-08-27,aliexpress,0
2022-08-27,megamrkt,206
2022-08-27,ozon,63
2022-08-27,wildberries,0
2022-08-27,yandex.market,130
2022-08-28,aliexpress,0
2022-08-28,megamrkt,206
2022-08-28,ozon,117
2022-08-28,wildberries,0
2022-08-29,aliexpress,0
2022-08-29,megamrkt,200
2022-08-29,ozon,109
2022-08-29,wildberries,0
2022-08-29,yandex.market,16
2022-08-30,aliexpress,0
2022-08-30,megamrkt,166
2022-08-30,ozon,143
2022-08-30,wildberries,0
2022-08-30,yandex.market,122
2022-08-31,aliexpress,0
2022-08-31,megamrkt,161
2022-08-31,ozon,134
2022-08-31,wildberries,0
2022-09-01,aliexpress,0
2022-09-01,megamrkt,209
2022-09-01,ozon,121
2022-09-01,wildberries,0
2022-09-01,yandex.market,72
2022-09-02,aliexpress,0
2022-09-02,megamrkt,247
2022-09-02,ozon,342
2022-09-02,wildberries,0
2022-09-02,yandex.market,183
2022-09-03,aliexpress,0
2022-09-03,megamrkt,211
2022-09-03,ozon,156
2022-09-03,wildberries,0
2022-09-04,aliexpress,0
2022-09-04,megamrkt,222
2022-09-04,ozon,105
2022-09-04,wildberries,0
2022-09-05,aliexpress,0
2022-09-05,megamrkt,196
2022-09-05,ozon,207
2022-09-05,wildberries,0
2022-09-06,aliexpress,0
2022-09-06,megamrkt,212
2022-09-06,ozon,124
2022-09-06,wildberries,0
2022-09-06,yandex.market,100
2022-09-07,aliexpress,0
2022-09-07,megamrkt,199
2022-09-07,ozon,122
2022-09-07,wildberries,0
2022-09-08,aliexpress,0
2022-09-08,megamrkt,160
2022-09-08,ozon,236
2022-09-08,wildberries,2
2022-09-09,aliexpress,0
2022-09-09,megamrkt,244
2022-09-09,ozon,86
2022-09-09,wildberries,0
2022-09-09,yandex.market,111
2022-09-10,aliexpress,0
2022-09-10,megamrkt,247
2022-09-10,ozon,106
2022-09-10,wildberries,0
2022-09-11,aliexpress,0
2022-09-11,megamrkt,222
2022-09-11,ozon,33
2022-09-11,wildberries,0
2022-09-12,aliexpress,0
2022-09-12,megamrkt,200
2022-09-12,ozon,180
2022-09-12,wildberries,0
2022-09-13,aliexpress,0
2022-09-13,megamrkt,200
2022-09-13,ozon,179
2022-09-13,wildberries,0
2022-09-13,yandex.market,146
2022-09-14,aliexpress,0
2022-09-14,megamrkt,202
2022-09-14,ozon,173
2022-09-14,wildberries,0
2022-09-14,yandex.market,114
2022-09-15,aliexpress,0
2022-09-15,megamrkt,208
2022-09-15,ozon,223
2022-09-15,wildberries,0
2022-09-16,aliexpress,0
2022-09-16,megamrkt,199
2022-09-16,ozon,218
2022-09-16,wildberries,0
2022-09-16,yandex.market,153
2022-09-17,aliexpress,0
2022-09-17,megamrkt,202
2022-09-17,ozon,53
2022-09-17,wildberries,0
2022-09-18,aliexpress,0
2022-09-18,megamrkt,129
2022-09-18,ozon,140
2022-09-18,wildberries,0
2022-09-19,aliexpress,0
2022-09-19,megamrkt,164
2022-09-19,ozon,346
2022-09-19,wildberries,0
2022-09-19,yandex.market,154
2022-09-20,aliexpress,0
2022-09-20,megamrkt,170
2022-09-20,ozon,393
2022-09-20,wildberries,0
2022-09-20,yandex.market,272
2022-09-21,megamrkt,132
2022-09-21,wildberries,0
2022-09-22,aliexpress,0
2022-09-22,megamrkt,122
2022-09-22,wildberries,0
2022-09-23,aliexpress,0
2022-09-23,megamrkt,161
2022-09-23,ozon,0
2022-09-23,wildberries,0
2022-09-24,aliexpress,0
2022-09-24,megamrkt,157
2022-09-24,ozon,0
2022-09-24,wildberries,0
2022-09-25,aliexpress,0
2022-09-25,megamrkt,163
2022-09-25,ozon,0
2022-09-25,wildberries,0
2022-09-26,megamrkt,194
2022-09-26,ozon,0
2022-09-26,wildberries,0
2022-09-27,megamrkt,161
2022-09-27,ozon,0
2022-09-27,wildberries,0
2022-09-28,megamrkt,172
2022-09-28,ozon,0
2022-09-28,wildberries,0
2022-09-29,megamrkt,122
2022-09-29,ozon,0
2022-09-29,wildberries,0
2022-09-30,megamrkt,126
2022-09-30,ozon,0
2022-09-30,wildberries,0
2022-10-01,megamrkt,119
2022-10-01,ozon,0
2022-10-01,wildberries,0
2022-10-02,megamrkt,157
2022-10-02,ozon,0
2022-10-02,wildberries,0
2022-10-03,aliexpress,0
2022-10-03,megamrkt,225
2022-10-03,ozon,0
2022-10-03,wildberries,0
2022-10-04,aliexpress,0
2022-10-04,megamrkt,168
2022-10-04,ozon,103
2022-10-04,wildberries,0
2022-10-05,aliexpress,0
2022-10-05,megamrkt,119
2022-10-05,ozon,0
2022-10-05,wildberries,0
2022-10-06,aliexpress,0
2022-10-06,megamrkt,128
2022-10-06,ozon,184
2022-10-06,wildberries,0
2022-10-07,aliexpress,0
2022-10-07,megamrkt,145
2022-10-07,ozon,107
2022-10-07,wildberries,0
2022-10-08,aliexpress,0
2022-10-08,megamrkt,162
2022-10-08,ozon,102
2022-10-08,wildberries,0
2022-10-09,aliexpress,0
2022-10-09,megamrkt,206
2022-10-09,ozon,114
2022-10-09,wildberries,0
2022-10-10,megamrkt,151
2022-10-10,ozon,93
2022-10-10,wildberries,0
2022-10-11,megamrkt,117
2022-10-11,wildberries,0
2022-10-12,aliexpress,0
2022-10-12,megamrkt,128
2022-10-12,ozon,125
2022-10-12,wildberries,0
2022-10-13,aliexpress,0
2022-10-13,megamrkt,165
2022-10-13,ozon,212
2022-10-13,wildberries,0
2022-10-14,aliexpress,0
2022-10-14,megamrkt,175
2022-10-14,ozon,99
2022-10-14,wildberries,0
2022-10-15,aliexpress,0
2022-10-15,megamrkt,177
2022-10-15,ozon,62
2022-10-15,wildberries,0
2022-10-16,aliexpress,0
2022-10-16,megamrkt,125
2022-10-16,ozon,221
2022-10-16,wildberries,0
2022-10-17,aliexpress,0
2022-10-17,megamrkt,139
2022-10-17,ozon,180
2022-10-17,wildberries,0
2022-10-18,aliexpress,0
2022-10-18,megamrkt,120
2022-10-18,wildberries,0
2022-10-19,aliexpress,0
2022-10-19,megamrkt,169
2022-10-19,ozon,130
2022-10-19,wildberries,0
2022-10-20,aliexpress,0
2022-10-20,megamrkt,223
2022-10-20,ozon,240
2022-10-20,wildberries,0
2022-10-21,aliexpress,0
2022-10-21,megamrkt,195
2022-10-21,ozon,172
2022-10-21,wildberries,0
2022-10-22,aliexpress,0
2022-10-22,megamrkt,191
2022-10-22,ozon,112
2022-10-22,wildberries,0
2022-10-23,aliexpress,0
2022-10-23,megamrkt,174
2022-10-23,ozon,145
2022-10-23,wildberries,0
2022-10-24,aliexpress,0
2022-10-24,megamrkt,250
2022-10-24,ozon,239
2022-10-24,wildberries,0
2022-10-24,yandex.market,60
2022-10-25,aliexpress,0
2022-10-25,megamrkt,158
2022-10-25,ozon,167
2022-10-25,wildberries,0
2022-10-25,yandex.market,62
2022-10-26,aliexpress,0
2022-10-26,megamrkt,184
2022-10-26,ozon,124
2022-10-26,wildberries,0
2022-10-27,aliexpress,0
2022-10-27,megamrkt,163
2022-10-27,ozon,157
2022-10-27,wildberries,0
2022-10-27,yandex.market,78
2022-10-28,aliexpress,0
2022-10-28,megamrkt,123
2022-10-28,ozon,67
2022-10-28,wildberries,0
2022-10-29,aliexpress,0
2022-10-29,megamrkt,180
2022-10-29,ozon,122
2022-10-29,wildberries,0
2022-10-29,yandex.market,75
2022-10-30,aliexpress,0
2022-10-30,megamrkt,189
2022-10-30,ozon,66
2022-10-30,wildberries,0
2022-10-30,yandex.market,132
2022-10-31,aliexpress,0
2022-10-31,megamrkt,206
2022-10-31,ozon,167
2022-10-31,wildberries,0
2022-11-01,aliexpress,0
2022-11-01,megamrkt,204
2022-11-01,ozon,196
2022-11-01,wildberries,0
2022-11-01,yandex.market,42
2022-11-02,aliexpress,0
2022-11-02,megamrkt,141
2022-11-02,ozon,189
2022-11-02,wildberries,0
2022-11-02,yandex.market,72
2022-11-03,aliexpress,0
2022-11-03,megamrkt,233
2022-11-03,ozon,119
2022-11-03,wildberries,0
2022-11-04,aliexpress,0
2022-11-04,megamrkt,183
2022-11-04,ozon,142
2022-11-04,wildberries,0
2022-11-04,yandex.market,140
2022-11-05,aliexpress,0
2022-11-05,megamrkt,210
2022-11-05,ozon,122
2022-11-05,wildberries,0
2022-11-05,yandex.market,97
2022-11-06,aliexpress,0
2022-11-06,megamrkt,169
2022-11-06,ozon,99
2022-11-06,wildberries,0
2022-11-07,aliexpress,0
2022-11-07,megamrkt,225
2022-11-07,ozon,65
2022-11-07,wildberries,0
2022-11-08,aliexpress,0
2022-11-08,megamrkt,185
2022-11-08,ozon,188
2022-11-08,wildberries,0
2022-11-08,yandex.market,84
2022-11-09,aliexpress,0
2022-11-09,megamrkt,198
2022-11-09,ozon,179
2022-11-09,wildberries,0
2022-11-09,yandex.market,144
2022-11-10,aliexpress,0
2022-11-10,megamrkt,172
2022-11-10,ozon,231
2022-11-10,wildberries,0
2022-11-10,yandex.market,196
2022-11-11,aliexpress,0
2022-11-11,megamrkt,247
2022-11-11,ozon,447
2022-11-11,wildberries,0
2022-11-12,aliexpress,0
2022-11-12,megamrkt,163
2022-11-12,ozon,494
2022-11-12,wildberries,0
2022-11-12,yandex.market,242
2022-11-13,aliexpress,0
2022-11-13,megamrkt,171
2022-11-13,ozon,285
2022-11-13,wildberries,0
2022-11-14,aliexpress,0
2022-11-14,megamrkt,165
2022-11-14,ozon,303
2022-11-14,wildberries,0
2022-11-15,aliexpress,0
2022-11-15,megamrkt,188
2022-11-15,ozon,334
2022-11-15,wildberries,0
2022-11-15,yandex.market,192
2022-11-16,aliexpress,0
2022-11-16,megamrkt,200
2022-11-16,ozon,436
2022-11-16,wildberries,0
2022-11-17,aliexpress,0
2022-11-17,megamrkt,179
2022-11-17,ozon,268
2022-11-17,wildberries,0
2022-11-17,yandex.market,261
2022-11-18,aliexpress,0
2022-11-18,megamrkt,245
2022-11-18,ozon,266
2022-11-18,wildberries,0
2022-11-19,megamrkt,188
2022-11-19,ozon,188
2022-11-19,wildberries,0
2022-11-19,yandex.market,244
2022-11-20,aliexpress,0
2022-11-20,megamrkt,263
2022-11-20,ozon,357
2022-11-20,wildberries,0
2022-11-21,aliexpress,0
2022-11-21,megamrkt,248
2022-11-21,ozon,297
2022-11-21,wildberries,0
2022-11-22,aliexpress,0
2022-11-22,megamrkt,186
2022-11-22,ozon,334
2022-11-22,wildberries,0
2022-11-22,yandex.market,87
2022-11-23,aliexpress,0
2022-11-23,megamrkt,205
2022-11-23,ozon,440
2022-11-23,wildberries,0
2022-11-23,yandex.market,180
2022-11-24,aliexpress,0
2022-11-24,megamrkt,249
2022-11-24,ozon,213
2022-11-24,wildberries,0
2022-11-24,yandex.market,210
2022-11-25,aliexpress,0
2022-11-25,megamrkt,205
2022-11-25,ozon,478
2022-11-25,wildberries,0
2022-11-25,yandex.market,224
2022-11-26,aliexpress,0
2022-11-26,megamrkt,207
2022-11-26,ozon,344
2022-11-26,wildberries,0
2022-11-27,aliexpress,0
2022-11-27,megamrkt,185
2022-11-27,ozon,431
2022-11-27,wildberries,0
2022-11-28,aliexpress,0
2022-11-28,megamrkt,238
2022-11-28,ozon,253
2022-11-28,wildberries,0
2022-11-29,aliexpress,0
2022-11-29,megamrkt,245
2022-11-29,ozon,364
2022-11-29,wildberries,0
2022-11-30,aliexpress,0
2022-11-30,megamrkt,269
2022-11-30,ozon,433
2022-11-30,wildberries,0
2022-11-30,yandex.market,86
2022-12-01,aliexpress,0
2022-12-01,megamrkt,173
2022-12-01,ozon,488
2022-12-01,wildberries,0
2022-12-01,yandex.market,226
2022-12-02,aliexpress,0
2022-12-02,megamrkt,205
2022-12-02,ozon,324
2022-12-02,wildberries,0
2022-12-03,aliexpress,0
2022-12-03,megamrkt,206
2022-12-03,ozon,322
2022-12-03,wildberries,0
2022-12-03,yandex.market,225
2022-12-04,aliexpress,0
2022-12-04,megamrkt,221
2022-12-04,ozon,244
2022-12-04,wildberries,0
2022-12-05,aliexpress,0
2022-12-05,megamrkt,300
2022-12-05,ozon,390
2022-12-05,wildberries,0
2022-12-05,yandex.market,230
2022-12-06,aliexpress,0
2022-12-06,megamrkt,253
2022-12-06,ozon,208
2022-12-06,wildberries,0
2022-12-06,yandex.market,101
2022-12-07,aliexpress,0
